datacasetype|childid|childdesc|parentid|parentdesc|answer|c_depth
1|702327009|(removed)|118940003|(removed)|true|4
1|469643007|(removed)|138875005|(removed)|true|5
1|427509002|(removed)|417163006|(removed)|true|8
1|318171000119100|(removed)|302293008|(removed)|true|7
1|16836391000119105|(removed)|700006000|(removed)|true|6
1|6591000179103|(removed)|138875005|(removed)|true|6
1|60766006|(removed)|21793004|(removed)|true|10
1|308498009|(removed)|118956008|(removed)|true|7
1|3781000087103|(removed)|118708007|(removed)|true|9
1|253552003|(removed)|301296002|(removed)|true|10
1|773603001|(removed)|105590001|(removed)|true|4
1|122305000|(removed)|430925007|(removed)|true|8
1|1268700009|(removed)|609625009|(removed)|true|8
1|772105000|(removed)|34896006|(removed)|true|7
1|703843001|(removed)|57697001|(removed)|true|11
1|352341000119101|(removed)|300848003|(removed)|true|8
1|235041006|(removed)|53619000|(removed)|true|4
1|368443009|(removed)|129140006|(removed)|true|11
1|294799006|(removed)|404684003|(removed)|true|5
1|112046000|(removed)|11257001|(removed)|true|7
1|301822002|(removed)|300479008|(removed)|true|4
1|1003484009|(removed)|440132002|(removed)|true|7
1|713374001|(removed)|138875005|(removed)|true|5
1|306503001|(removed)|138875005|(removed)|true|6
1|206192007|(removed)|128126004|(removed)|true|4
1|259590002|(removed)|105590001|(removed)|true|6
1|298665006|(removed)|298325004|(removed)|true|6
1|727687000|(removed)|360769001|(removed)|true|10
1|277194006|(removed)|404684003|(removed)|true|5
1|784398008|(removed)|226915003|(removed)|true|4
1|35507009|(removed)|48125009|(removed)|true|6
1|404108003|(removed)|372130007|(removed)|true|7
1|86601007|(removed)|107377008|(removed)|true|8
1|58112007|(removed)|138875005|(removed)|true|6
1|876854008|(removed)|106076001|(removed)|true|7
1|404139001|(removed)|300853008|(removed)|true|7
1|1163114002|(removed)|362965005|(removed)|true|9
1|182437009|(removed)|91717005|(removed)|true|11
1|171945004|(removed)|91717005|(removed)|true|10
1|89524008|(removed)|123037004|(removed)|true|6
1|334731000119104|(removed)|118235002|(removed)|true|6
1|248413004|(removed)|444827008|(removed)|true|5
1|14551000087104|(removed)|433223007|(removed)|true|9
1|95712005|(removed)|118235002|(removed)|true|4
1|68442002|(removed)|1163360005|(removed)|true|6
1|119204004|(removed)|113343008|(removed)|true|8
1|15955941000119102|(removed)|64572001|(removed)|true|7
1|370818008|(removed)|282259008|(removed)|true|6
1|1163358008|(removed)|896768004|(removed)|true|10
1|274229005|(removed)|272379006|(removed)|true|7
1|398211002|(removed)|118664000|(removed)|true|8
1|264052004|(removed)|91829005|(removed)|true|10
1|679491000119103|(removed)|60113004|(removed)|true|6
1|333111000119107|(removed)|1290033000|(removed)|true|8
1|37646001|(removed)|112697007|(removed)|true|6
1|447146004|(removed)|247440002|(removed)|true|5
1|769398002|(removed)|362981000|(removed)|true|4
1|460588005|(removed)|359557001|(removed)|true|10
1|191478006|(removed)|719848005|(removed)|true|6
1|116242006|(removed)|21371007|(removed)|true|8
1|189266009|(removed)|109355002|(removed)|true|7
1|185901004|(removed)|304250009|(removed)|true|6
1|177865002|(removed)|108188006|(removed)|true|5
1|16018591000119107|(removed)|5294002|(removed)|true|5
1|89193003|(removed)|118753009|(removed)|true|7
1|780620005|(removed)|768624005|(removed)|true|5
1|770553002|(removed)|138875005|(removed)|true|5
1|33167004|(removed)|404684003|(removed)|true|5
1|122645001|(removed)|309049000|(removed)|true|6
1|19028008|(removed)|771329004|(removed)|true|7
1|236590008|(removed)|734045002|(removed)|true|7
1|1290656005|(removed)|71388002|(removed)|true|8
1|200661002|(removed)|128045006|(removed)|true|6
1|39674000|(removed)|58606001|(removed)|true|4
1|728582002|(removed)|312564004|(removed)|true|12
1|722770000|(removed)|52530000|(removed)|true|9
1|37278001|(removed)|417746004|(removed)|true|6
1|74096002|(removed)|118679007|(removed)|true|4
1|426763005|(removed)|767524001|(removed)|true|5
1|423890001|(removed)|302214001|(removed)|true|10
1|133881004|(removed)|118832005|(removed)|true|5
1|346791000119105|(removed)|335971000119100|(removed)|true|7
1|211407005|(removed)|125587004|(removed)|true|7
1|15702441000119101|(removed)|43731000087108|(removed)|true|7
1|82576008|(removed)|138875005|(removed)|true|5
1|767148003|(removed)|91723000|(removed)|true|9
1|226725004|(removed)|226529007|(removed)|true|6
1|771121007|(removed)|417460003|(removed)|true|11
1|758688009|(removed)|310792004|(removed)|true|10
1|730673009|(removed)|26107004|(removed)|true|8
1|246037003|(removed)|38866009|(removed)|true|10
1|312880001|(removed)|771329004|(removed)|true|6
1|10949791000119102|(removed)|127278005|(removed)|true|8
1|1268366003|(removed)|14601000|(removed)|true|6
1|92863005|(removed)|371409005|(removed)|true|6
1|213213007|(removed)|116224001|(removed)|true|5
1|76375004|(removed)|91723000|(removed)|true|7
1|397396006|(removed)|118695007|(removed)|true|7
1|404875001|(removed)|768466004|(removed)|true|6
1|421500009|(removed)|138875005|(removed)|true|4
1|708572008|(removed)|312415009|(removed)|true|5
1|235000001|(removed)|118934005|(removed)|true|5
1|75563004|(removed)|90668006|(removed)|true|6
1|264786003|(removed)|301978000|(removed)|true|5
1|81934005|(removed)|69244009|(removed)|true|6
1|836481007|(removed)|128599005|(removed)|true|8
1|94059000|(removed)|387837005|(removed)|true|7
1|450750007|(removed)|254291000|(removed)|true|3
1|265204005|(removed)|118664000|(removed)|true|7
1|12238111000119106|(removed)|301296002|(removed)|true|8
1|399992009|(removed)|239953001|(removed)|true|4
1|1295488006|(removed)|398302004|(removed)|true|5
1|90360008|(removed)|119574004|(removed)|true|6
1|193487008|(removed)|362965005|(removed)|true|8
1|1045000|(removed)|53619000|(removed)|true|4
1|40578003|(removed)|31006001|(removed)|true|7
1|870754007|(removed)|138875005|(removed)|true|6
1|377262008|(removed)|775029004|(removed)|true|7
1|10950111000119103|(removed)|11776251000119108|(removed)|true|7
1|422868009|(removed)|404684003|(removed)|true|8
1|211333001|(removed)|125592002|(removed)|true|7
1|78480002|(removed)|138875005|(removed)|true|8
1|1163156003|(removed)|312717002|(removed)|true|11
1|402393005|(removed)|64572001|(removed)|true|6
1|11792591000119107|(removed)|128605003|(removed)|true|8
1|723390000|(removed)|118940003|(removed)|true|6
1|431227002|(removed)|449922004|(removed)|true|6
1|87600000|(removed)|85756007|(removed)|true|10
1|10737401000119100|(removed)|406123005|(removed)|true|9
1|303098002|(removed)|237911005|(removed)|true|8
1|392531008|(removed)|386053000|(removed)|true|6
1|439706005|(removed)|128927009|(removed)|true|6
1|255990003|(removed)|111064005|(removed)|true|6
1|361803002|(removed)|1231522001|(removed)|true|10
1|182471000|(removed)|304570002|(removed)|true|12
1|299377003|(removed)|426774001|(removed)|true|6
1|332245001|(removed)|53800008|(removed)|true|6
1|269073001|(removed)|125644007|(removed)|true|7
1|728757000|(removed)|91689009|(removed)|true|10
1|67712001|(removed)|247522004|(removed)|true|5
1|1259047002|(removed)|192970008|(removed)|true|6
1|439083005|(removed)|138875005|(removed)|true|5
1|215593005|(removed)|773760007|(removed)|true|8
1|231830001|(removed)|402700001|(removed)|true|6
1|720128009|(removed)|299987008|(removed)|true|10
1|1234853006|(removed)|723606006|(removed)|true|11
1|78780001|(removed)|397577006|(removed)|true|11
1|707530009|(removed)|609622007|(removed)|true|6
1|19320007|(removed)|387713003|(removed)|true|6
1|90871000|(removed)|119561005|(removed)|true|5
1|388820000|(removed)|388616002|(removed)|true|12
1|314384000|(removed)|69548008|(removed)|true|6
1|706499002|(removed)|138875005|(removed)|true|7
1|392157001|(removed)|430212007|(removed)|true|6
1|423359006|(removed)|425224006|(removed)|true|11
1|438567008|(removed)|414457001|(removed)|true|5
1|179650005|(removed)|387713003|(removed)|true|7
1|1269384005|(removed)|118673008|(removed)|true|3
1|1187004001|(removed)|127294003|(removed)|true|4
1|448524003|(removed)|425807007|(removed)|true|8
1|1075001000119108|(removed)|116316008|(removed)|true|6
1|781696004|(removed)|52530000|(removed)|true|12
1|22123002|(removed)|387713003|(removed)|true|4
1|718459002|(removed)|363870007|(removed)|true|5
1|253629005|(removed)|251039005|(removed)|true|8
1|247704000|(removed)|384821006|(removed)|true|6
1|229247004|(removed)|404684003|(removed)|true|4
1|72525003|(removed)|430636002|(removed)|true|8
1|367754000|(removed)|38864007|(removed)|true|9
1|362185005|(removed)|818986006|(removed)|true|8
1|192897002|(removed)|362965005|(removed)|true|7
1|128581002|(removed)|118672003|(removed)|true|3
1|262693007|(removed)|118934005|(removed)|true|4
1|229779007|(removed)|138875005|(removed)|true|5
1|1084931000119109|(removed)|27624003|(removed)|true|7
1|253751007|(removed)|66091009|(removed)|true|6
1|704050007|(removed)|3457005|(removed)|true|7
1|11964008|(removed)|771329004|(removed)|true|7
1|429036001|(removed)|118717007|(removed)|true|6
1|703380003|(removed)|312413002|(removed)|true|4
1|10738211000119102|(removed)|204821009|(removed)|true|6
1|108446009|(removed)|763158003|(removed)|true|6
1|261528001|(removed)|372198002|(removed)|true|11
1|466178007|(removed)|303607000|(removed)|true|9
1|339891000119109|(removed)|128127008|(removed)|true|6
1|26158002|(removed)|406123005|(removed)|true|6
1|264969004|(removed)|138875005|(removed)|true|6
1|728548008|(removed)|372208001|(removed)|true|10
1|1091491000119104|(removed)|76069003|(removed)|true|6
1|35649009|(removed)|65801008|(removed)|true|5
1|8689007|(removed)|763805006|(removed)|true|5
1|31094006|(removed)|22943007|(removed)|true|7
1|311918000|(removed)|312435005|(removed)|true|5
1|1279700001|(removed)|302293008|(removed)|true|6
1|720583008|(removed)|73544002|(removed)|true|3
1|7824000|(removed)|362958002|(removed)|true|4
1|54595007|(removed)|138875005|(removed)|true|13
1|33936000|(removed)|115668003|(removed)|true|8
1|773754007|(removed)|20285007|(removed)|true|10
1|1149109001|(removed)|298705000|(removed)|true|7
1|94314004|(removed)|50410009|(removed)|true|7
1|191583000|(removed)|64572001|(removed)|true|8
1|94990001|(removed)|138875005|(removed)|true|7
1|1290952009|(removed)|118956008|(removed)|true|12
1|1296882008|(removed)|281243005|(removed)|true|9
1|92770002|(removed)|33431000119109|(removed)|true|6
1|175622004|(removed)|118717007|(removed)|true|6
1|11776851000119107|(removed)|283367007|(removed)|true|8
1|1144510001|(removed)|327298003|(removed)|true|4
1|441388006|(removed)|415097001|(removed)|true|6
1|31998007|(removed)|386811000|(removed)|true|6
1|443221007|(removed)|118691003|(removed)|true|7
1|197583006|(removed)|138875005|(removed)|true|8
1|768050005|(removed)|67440007|(removed)|true|4
1|314476000|(removed)|281213008|(removed)|true|9
1|298102005|(removed)|400202001|(removed)|true|7
1|444550009|(removed)|298378000|(removed)|true|6
1|386555003|(removed)|21355007|(removed)|true|5
1|182056007|(removed)|421235005|(removed)|true|10
1|437804008|(removed)|409823008|(removed)|true|6
1|1255989003|(removed)|928000|(removed)|true|7
1|403581008|(removed)|417746004|(removed)|true|5
1|133881004|(removed)|138875005|(removed)|true|5
1|239513005|(removed)|118716003|(removed)|true|9
1|262595009|(removed)|225552003|(removed)|true|3
1|446731008|(removed)|359715005|(removed)|true|6
1|432695007|(removed)|301431007|(removed)|true|6
1|279756008|(removed)|1157179001|(removed)|true|9
1|240561005|(removed)|402126004|(removed)|true|7
1|69786002|(removed)|91717005|(removed)|true|8
1|721165001|(removed)|128116006|(removed)|true|7
1|763833006|(removed)|95470009|(removed)|true|5
1|406784005|(removed)|41175001|(removed)|true|7
1|264586000|(removed)|38866009|(removed)|true|7
1|782690007|(removed)|362966006|(removed)|true|5
1|1193896008|(removed)|373873005|(removed)|true|6
1|782886007|(removed)|844005|(removed)|true|5
1|239871009|(removed)|116307009|(removed)|true|6
1|609063002|(removed)|315306007|(removed)|true|5
1|714457007|(removed)|53120007|(removed)|true|9
1|12224461000119108|(removed)|429490004|(removed)|true|5
1|262909002|(removed)|41368006|(removed)|true|5
1|187836003|(removed)|442868003|(removed)|true|7
1|386788007|(removed)|32750006|(removed)|true|6
1|92497005|(removed)|8447006|(removed)|true|4
1|7807006|(removed)|112697007|(removed)|true|5
1|310821007|(removed)|364665006|(removed)|true|8
1|411895001|(removed)|138875005|(removed)|true|6
1|111502003|(removed)|66091009|(removed)|true|8
1|1287662001|(removed)|118436003|(removed)|true|8
1|81905004|(removed)|441900009|(removed)|true|5
1|213152006|(removed)|301230006|(removed)|true|6
1|1259760003|(removed)|372087000|(removed)|true|7
1|195656004|(removed)|363169009|(removed)|true|6
1|252538005|(removed)|53309004|(removed)|true|8
1|346011000|(removed)|250980009|(removed)|true|6
1|15723161000119109|(removed)|298869002|(removed)|true|8
1|254756007|(removed)|64572001|(removed)|true|6
1|92637002|(removed)|118934005|(removed)|true|5
1|440315009|(removed)|118734004|(removed)|true|8
1|369145000|(removed)|69536005|(removed)|true|10
1|267000009|(removed)|417662000|(removed)|true|6
1|24721000087107|(removed)|105590001|(removed)|true|10
1|29276003|(removed)|312413002|(removed)|true|4
1|1331986006|(removed)|763760008|(removed)|true|7
1|233447000|(removed)|385487005|(removed)|true|4
1|710207006|(removed)|118674002|(removed)|true|5
1|310391008|(removed)|308916002|(removed)|true|5
1|778786000|(removed)|373873005|(removed)|true|5
1|126864006|(removed)|128348002|(removed)|true|5
1|275495004|(removed)|301186004|(removed)|true|6
1|1304176006|(removed)|416319003|(removed)|true|13
1|76975009|(removed)|248402002|(removed)|true|6
1|361817006|(removed)|870434005|(removed)|true|10
1|249288007|(removed)|118238000|(removed)|true|4
1|890091002|(removed)|366725004|(removed)|true|4
1|472752007|(removed)|448157006|(removed)|true|7
1|717024006|(removed)|41216001|(removed)|true|10
1|35068008|(removed)|70354003|(removed)|true|10
1|698609007|(removed)|247234006|(removed)|true|7
1|16015511000119106|(removed)|116312005|(removed)|true|6
1|259261007|(removed)|21514008|(removed)|true|7
1|284940000|(removed)|284782007|(removed)|true|9
1|230065006|(removed)|365981007|(removed)|true|10
1|866251007|(removed)|53648006|(removed)|true|7
1|15680281000119103|(removed)|128127008|(removed)|true|6
1|110254001|(removed)|417746004|(removed)|true|7
1|710308003|(removed)|118672003|(removed)|true|6
1|709651007|(removed)|363679005|(removed)|true|6
1|469192000|(removed)|705904002|(removed)|true|6
1|212180004|(removed)|322861000119106|(removed)|true|6
1|446591008|(removed)|408758007|(removed)|true|6
1|762581004|(removed)|51655004|(removed)|true|8
1|362648003|(removed)|417437006|(removed)|true|11
1|82310009|(removed)|362958002|(removed)|true|5
1|1268881002|(removed)|248402002|(removed)|true|7
1|72867000|(removed)|14679004|(removed)|true|6
1|25682000|(removed)|90580008|(removed)|true|11
1|184204006|(removed)|119200008|(removed)|true|9
1|425606000|(removed)|138875005|(removed)|true|7
1|171601001|(removed)|128927009|(removed)|true|5
1|1332424000|(removed)|416939005|(removed)|true|10
1|278374009|(removed)|51872008|(removed)|true|10
1|39385007|(removed)|767307008|(removed)|true|5
1|66027001|(removed)|128263001|(removed)|true|8
1|1306781007|(removed)|48075008|(removed)|true|9
1|720634003|(removed)|5294002|(removed)|true|5
1|52096004|(removed)|40733004|(removed)|true|6
1|1208626003|(removed)|442083009|(removed)|true|9
1|1285655009|(removed)|86075001|(removed)|true|9
1|729040003|(removed)|699621004|(removed)|true|14
1|277142009|(removed)|55566008|(removed)|true|9
1|433340000|(removed)|362958002|(removed)|true|5
1|89630001|(removed)|106778005|(removed)|true|14
1|764831002|(removed)|6921000|(removed)|true|8
1|367992009|(removed)|417437006|(removed)|true|10
1|54216008|(removed)|421330002|(removed)|true|13
1|426212006|(removed)|119186007|(removed)|true|9
1|763419000|(removed)|68498002|(removed)|true|11
1|1259431008|(removed)|404684003|(removed)|true|8
1|239805001|(removed)|784332006|(removed)|true|9
1|10669591000119104|(removed)|712893003|(removed)|true|5
1|72816003|(removed)|71388002|(removed)|true|6
1|733136006|(removed)|55342001|(removed)|true|8
1|36371001|(removed)|2969000|(removed)|true|8
1|304572005|(removed)|38866009|(removed)|true|8
1|93883004|(removed)|10890000|(removed)|true|7
1|232939002|(removed)|387713003|(removed)|true|4
1|278314004|(removed)|118664000|(removed)|true|11
1|7597009|(removed)|714488006|(removed)|true|10
1|718892003|(removed)|363788007|(removed)|true|3
1|245901002|(removed)|422697005|(removed)|true|8
1|719106001|(removed)|373363002|(removed)|true|6
1|157660005|(removed)|45048000|(removed)|true|8
1|1078371000119109|(removed)|60475009|(removed)|true|7
1|396767001|(removed)|118708007|(removed)|true|6
1|52232007|(removed)|822988000|(removed)|true|5
1|69833005|(removed)|85421007|(removed)|true|8
1|423441007|(removed)|128272009|(removed)|true|4
1|29870000|(removed)|69548008|(removed)|true|6
1|280389005|(removed)|91723000|(removed)|true|9
1|718579008|(removed)|371405004|(removed)|true|5
1|37318009|(removed)|312415009|(removed)|true|8
1|71256008|(removed)|362958002|(removed)|true|7
1|707664003|(removed)|298397000|(removed)|true|8
1|21574003|(removed)|373351007|(removed)|true|6
1|731366000|(removed)|85756007|(removed)|true|11
1|11793901000119101|(removed)|116312005|(removed)|true|8
1|72898003|(removed)|928000|(removed)|true|5
1|426550001|(removed)|138875005|(removed)|true|7
1|733081008|(removed)|30217000|(removed)|true|9
1|399903008|(removed)|239953001|(removed)|true|5
1|127186003|(removed)|414027002|(removed)|true|8
1|231272007|(removed)|122945004|(removed)|true|6
1|49013001|(removed)|129636003|(removed)|true|5
1|710607002|(removed)|41175001|(removed)|true|10
1|1119386008|(removed)|406122000|(removed)|true|6
1|762361004|(removed)|54767005|(removed)|true|4
1|447544007|(removed)|107142003|(removed)|true|9
1|728591003|(removed)|306721000|(removed)|true|11
1|5378007|(removed)|106674004|(removed)|true|10
1|179072008|(removed)|91690000|(removed)|true|9
1|56961000087105|(removed)|223474009|(removed)|true|8
1|464790004|(removed)|63653004|(removed)|true|4
1|765154003|(removed)|406123005|(removed)|true|7
1|77629005|(removed)|818972007|(removed)|true|13
1|92057002|(removed)|126631009|(removed)|true|7
1|709657006|(removed)|386053000|(removed)|true|5
1|271060003|(removed)|71388002|(removed)|true|8
1|18346003|(removed)|714329001|(removed)|true|8
1|727999005|(removed)|314738007|(removed)|true|11
1|235912004|(removed)|404684003|(removed)|true|5
1|434582009|(removed)|81325006|(removed)|true|10
1|838380002|(removed)|1290917001|(removed)|true|8
1|95547004|(removed)|18526009|(removed)|true|7
1|304947003|(removed)|91689009|(removed)|true|9
1|702846002|(removed)|276339004|(removed)|true|6
1|128659000|(removed)|1240414004|(removed)|true|13
1|762471001|(removed)|125592002|(removed)|true|7
1|1083731000119105|(removed)|300083003|(removed)|true|7
1|45196003|(removed)|714488006|(removed)|true|9
1|362919007|(removed)|91682000|(removed)|true|8
1|56282004|(removed)|115668003|(removed)|true|6
1|232083008|(removed)|362965005|(removed)|true|10
1|714317005|(removed)|414102007|(removed)|true|5
1|731904006|(removed)|48075008|(removed)|true|8
1|67236001|(removed)|308916002|(removed)|true|7
1|181463001|(removed)|118760003|(removed)|true|8
1|373617004|(removed)|406122000|(removed)|true|7
1|13050003|(removed)|80891009|(removed)|true|5
1|79659007|(removed)|410607006|(removed)|true|7
1|727856004|(removed)|425803006|(removed)|true|10
1|182058008|(removed)|26107004|(removed)|true|11
1|445903002|(removed)|282721001|(removed)|true|6
1|730448001|(removed)|138875005|(removed)|true|9
1|789002007|(removed)|302293008|(removed)|true|7
1|774494000|(removed)|768700009|(removed)|true|7
1|365298003|(removed)|36456004|(removed)|true|5
1|91679005|(removed)|384719006|(removed)|true|7
1|66403007|(removed)|461440001|(removed)|true|7
1|1340292000|(removed)|88230002|(removed)|true|6
1|110388005|(removed)|138875005|(removed)|true|5
1|405486002|(removed)|48537004|(removed)|true|8
1|56256008|(removed)|112695004|(removed)|true|9
1|188176007|(removed)|126644004|(removed)|true|8
1|731407008|(removed)|118970008|(removed)|true|10
1|361337001|(removed)|819001005|(removed)|true|10
1|162399000|(removed)|138875005|(removed)|true|11
1|12205311000119109|(removed)|928000|(removed)|true|5
1|201945008|(removed)|417746004|(removed)|true|7
1|409394003|(removed)|96280000|(removed)|true|6
1|303847009|(removed)|118710009|(removed)|true|6
1|19245008|(removed)|38864007|(removed)|true|9
1|214323005|(removed)|274215009|(removed)|true|10
1|241645008|(removed)|363679005|(removed)|true|6
1|441751006|(removed)|119596005|(removed)|true|6
1|240497003|(removed)|138875005|(removed)|true|6
1|16215531000119108|(removed)|119295008|(removed)|true|4
1|703485007|(removed)|404263002|(removed)|true|10
1|178121006|(removed)|128311006|(removed)|true|6
1|10946851000119109|(removed)|362965005|(removed)|true|7
1|287781007|(removed)|423857001|(removed)|true|10
1|46355004|(removed)|80659006|(removed)|true|7
1|45777009|(removed)|421330002|(removed)|true|13
1|129146000|(removed)|91722005|(removed)|true|9
1|304942009|(removed)|12738006|(removed)|true|9
1|115296004|(removed)|409822003|(removed)|true|8
1|181942005|(removed)|896767009|(removed)|true|11
1|729918005|(removed)|66019005|(removed)|true|9
1|35156002|(removed)|928000|(removed)|true|6
1|16215491000119108|(removed)|127456000|(removed)|true|4
1|180055000|(removed)|74943008|(removed)|true|7
1|312708002|(removed)|371548008|(removed)|true|8
1|398410004|(removed)|413864003|(removed)|true|12
1|134645005|(removed)|768334008|(removed)|true|7
1|787967009|(removed)|312415009|(removed)|true|6
1|1336031007|(removed)|441900009|(removed)|true|8
